Título,Data,Visitas,Votos
Python Flask TypeError: o argumento do tipo 'NoneType' não é iterável [fechada],25/08/20 às 17:33,36.0,-3
Como mover servo Motor Sg90,14/11/18 às 15:33,36.0,0
É possível adicionar elemento nessa lista dentro do for?,20/06/19 às 14:47,36.0,-1
Salvar TimeField em branco,28/11/19 às 18:17,36.0,0
Sistema de balanceamento de time,22/07/20 às 15:19,36.0,0
Dúvida em código Python usando Tkinter,2/09/20 às 14:39,36.0,-1
Como conectar a um servidor FTP utilizando certificado digital SHA,22/10/20 às 20:29,36.0,0
"Como inicializar N vetores randomicos, onde N é fornecido pelo usuario?",10/12/20 às 17:44,36.0,0
Como eu crio uma variável com algumas colunas do meu data frame?,11/12/20 às 1:26,36.0,1
Exibir outro resultado antes do input,7/07/20 às 14:50,36.0,0
Apagando item de uma lista sem saber seu índice - Python,7/12/19 às 20:06,36.0,0
Definições e uso da mesmas em classes,21/01/19 às 19:14,36.0,1
A prévia da palavra secreta não atualiza - Jogo da Forca,26/06/20 às 2:52,36.0,1
Discord.py client.join_voice_channel() mudou porém tento colocar igual a nova documentação e mesmo assim não funciona!,25/06/20 às 0:46,36.0,-1
alguem sabe resolver pois apesar de ser simples to enrrolado [fechada],27/12/20 às 16:12,36.0,-5
Como deixar o usuário decidir qual variável ele quer alterar em python?,25/09/20 às 23:30,36.0,0
"O programa deve considerar todas as validações possíveis. Isto é, não pode ser permitido acessar, deletar ou alterar uma posição inexistente da lista",19/10/18 às 14:49,36.0,0
Django. Não consigo passar o modelo que eu gostaria por meio de classes,27/11/20 às 1:06,36.0,0
Erro na exibição das informações do dicionario,27/04/20 às 23:20,36.0,0
Não consigo fazer com que dois modulos de um mesmo pacote se “reconheçam”,19/04/20 às 7:52,36.0,-2
Lista de arquivos dá erros ao passar por .decode(),6/09/19 às 23:59,36.0,0
Conexão só funciona com valores setados manualmente,14/09/17 às 15:06,36.0,0
Valores de Barras de Cores no Matplotlib,9/05/20 às 23:43,36.0,0
Não consigo debugar módulo importado em projeto no Visual Studio Community 2019,3/10/20 às 23:57,36.0,2
Posição reabertura da tela tkinter python,22/04/20 às 1:38,36.0,0
Acessando dados em CSV,19/11/20 às 13:02,36.0,0
Qual o estilo apropriado para escrever em Python?,17/11/20 às 15:45,36.0,1
Pegando Event Detail do Elastic Beanstalk com Python e Boto,28/08/14 às 20:52,36.0,2
Único conteúdo json entre [],16/11/20 às 18:14,36.0,-3
Definir local padrão para salvar arquivo,12/10/20 às 16:16,36.0,-1
opencv em python,16/03/19 às 20:05,36.0,0
"Usando DBSCAN e MeanShift do SKlearn para clusterização. Como determinar, ao final, o número de clusters?",16/04/20 às 12:54,36.0,0
Gostaria que alguém me ajudasse com um trecho desse código SQL e Python,28/08/19 às 18:39,36.0,-1
"PYTHON INICIANTE Porque está dando o erro 'is not defined' , como eu conserto isso? [fechada]",17/11/20 às 15:17,36.0,-4
Dúvidas sobre Django MTV,21/12/17 às 18:17,35.0,0
De qual classe a classe texto deve herdar?,24/10/17 às 23:51,35.0,0
Formatar Consulta Python,1/10/19 às 18:58,35.0,1
Como extrair texto de um elemento selecionado do BeautifulSoap?,29/11/20 às 0:20,35.0,2
Integração de função retorna erro “only length-1 arrays can be converted to Python scalars”,17/05/18 às 0:38,35.0,1
Dúvida sobre script simples de criptografia em Python,4/12/20 às 12:15,35.0,1
Por que o “is” não funciona quando comparando o replace de uma string?,10/10/16 às 3:41,35.0,3
Converter dicionarios de dicionarios em classe,12/09/18 às 19:40,35.0,0
Python - Classe CTR não registra no DB,1/02/18 às 22:27,35.0,0
Coletar fração de um texto em uma coluna Pandas [Python],1/11/20 às 20:23,35.0,1
Não consigo utilizar o shell no docker-compose,24/03/20 às 13:31,35.0,-1
Loop de repetição python,17/09/20 às 13:18,35.0,-1
join method não está a funcionar,17/12/16 às 18:39,35.0,3
Excluir de uma lista os elementos de uma outra lista,27/03/20 às 18:43,35.0,-2
GIF em python a partir de um vetor existente,9/06/20 às 17:55,35.0,0
TypeError no INSERT via Python no PostgreSQL,13/01/20 às 0:49,35.0,0
Extrair tudo usando Libarchive,27/11/14 às 10:59,35.0,0
"Script que Salve a página e mude a URL, e Salve a próxima página [fechada]",25/11/18 às 13:55,35.0,1
Slugfy em query FLASK,28/06/17 às 22:33,35.0,1
Problema Para Sobrescrever Valor,30/12/20 às 13:08,35.0,0
Evitar Get de Favicon em Flask,19/09/17 às 19:47,35.0,1
Python Virtualenv mostrando libs do computador,26/07/19 às 2:51,35.0,-2
Como serializar um objeto Hash da Hashlib para envio por Sockets?,16/08/20 às 20:12,35.0,-2
Como adicionar cookie usado Python e Flask?,14/12/20 às 18:26,35.0,-1
Python 3x - Error: “object” is no defined em lista,21/04/20 às 18:37,35.0,1
numpy.core._exceptions.UFuncTypeError: ufunc 'add' did not contain a loop with signature matching types (dtype('<U38'),25/09/20 às 15:04,35.0,0
Exportando dados para o Firebase,13/02/20 às 12:36,34.0,0
placeholder para varchar sql,12/07/18 às 1:13,34.0,0
Problema com a biblioteca Matplotlib (Python),24/09/20 às 20:20,34.0,0
como tirar um unico texto de uma linha especifica num arquivo txt python,6/05/20 às 0:31,34.0,-1
Função não reconhece variável [duplicada],5/11/19 às 11:08,34.0,1
Duvida replace no pandas,11/10/20 às 14:31,34.0,0
Como consigo acessar um atributo(que é uma lista) de uma classe por um método fora dessa classe em python?,9/11/20 às 0:55,34.0,2
"Ao tentar logar para segunda tela, ocorre um “erro”",29/11/20 às 15:03,34.0,1
Problemas com python 3,5/02/20 às 0:28,34.0,-1
Este programa em Tkinter nao exibe seus widgets. Alguem pode explicar porque?,28/12/16 às 23:28,34.0,1
"Resolver problema com TypeError em python, onde minha variavel de vez em quando dá esse valor e de vez em quando não [fechada]",16/12/20 às 12:46,34.0,0
Python - print celulas em branco no excel,5/10/20 às 15:55,34.0,-1
Erro ao ler arquivo texto em python,28/12/20 às 19:26,34.0,0
Como detectar e calcular o ângulo de um objeto dentro de uma imagem em python?,19/11/20 às 23:10,34.0,0
Erro Python+HTML+SQLAlchemy,13/08/19 às 9:57,34.0,0
Conectar um botão com uma tela lcd pyqt4,13/08/18 às 17:12,34.0,0
Função não modifica a Matriz após a segunda chamada!,25/12/19 às 11:24,34.0,-1
Retirar dois valores de um arquivo de texto,19/04/19 às 23:59,34.0,2
Erro ao criar Virtualenv no Windows,7/01/20 às 18:16,34.0,1
Identificar strings repetidos em uma lista,10/11/20 às 15:20,34.0,0
Looping e Finalização? Em Python,18/12/20 às 2:14,34.0,0
Valor de uma variavel para ser igual á comparação de duas variaveis [fechada],8/01/20 às 1:24,34.0,-2
Recursões em closures,5/04/18 às 13:13,34.0,0
Estimar tempo em Python [fechada],23 horas atrás,34.0,-1
Verificar se número ja contem na linha e coluna,2/06/19 às 22:50,34.0,-1
Problemas com Memcached + Django + Celery(RabbitMQ),13/03/20 às 13:05,34.0,1
Como tratar um erro dentro de uma classe qualquer em Python?,6/03/20 às 18:33,34.0,3
Fazer uma função chamada soma_h para calcular e retornar o valor H com N termos onde N é inteiro e dado com entrada,16/10/20 às 18:56,34.0,2
Como faço para que a palavra venha com espaço? [duplicada],29/12/20 às 21:59,34.0,0
Python ctypes ERROR: exception: access violation writing 0x00DEF6CC,5/03/20 às 19:06,34.0,0
Gráficos do Matplotlib estão se sobrescrevendo,21/05/20 às 18:21,34.0,0
Importação de pacotes dentro de tests com python,16/06/18 às 20:15,34.0,0
"Como criar uma função que insira no fim da lista (PYTHON ) utilizando a assinatura : def insereFim(self, item)",23/03/19 às 0:31,34.0,0
problema com None,20/11/20 às 21:35,34.0,0
Contagem baseada no valor de um campo e filtro de index no Elasticsearch com elasticsearch-dsl,21/09/20 às 18:49,34.0,0
Como mudar o threshold de um modelo de classificação?,7/12/20 às 18:57,34.0,1
Problemas com uma criação de Grid tkinter em python,23/03/20 às 1:56,34.0,-1
geração de um vetor através de operação algebrica,27/06/18 às 4:29,34.0,0
Como posso automatizar um dowload de um arquivo excel na web? [fechada],8/11/19 às 3:23,34.0,1
Como criar gráfico de barras usando DataFrame.plot?,7/12/20 às 1:13,34.0,1
Imprimir um vetor novo mudando a ordem dos elementos do vetor original,19/10/20 às 1:56,34.0,0
Problemas com append incremetando até o infinito em Python,15/10/20 às 13:08,34.0,0
Criar linhas a partir do índice de uma série ou dataframe Python [fechada],19/10/19 às 13:45,34.0,3
Permitindo manipulação em Widget Image em Kivy,23/03/20 às 1:24,34.0,0
Python não acha o membro “wait_read” em “Gevent.socket”,5/04/17 às 19:45,34.0,1
Removendo Conexões Existentes do Excel com Python,19/10/20 às 16:13,34.0,0
Preciso de um programa que descubra a quantidade de ocorrências de todas letras de uma frase [duplicada],5/10/17 às 6:37,34.0,1
Erro “ indirect fixture” ao usar pytest com uma função fatorial em python,5/04/20 às 17:54,33.0,0
Por que utilizar o metodo .items() para percorrer um dicionário em um laço for em código python?,29/12/20 às 23:35,33.0,-2
Erro ao fazer reverse: [fechada],2/12/16 às 13:43,33.0,0
IndentationError: expected an indented block [fechada],31/12/20 às 0:53,33.0,0
Como reconhecer o Entry selecionado,20/09/18 às 16:28,33.0,0
Índices em lista [fechada],13/12/19 às 20:46,33.0,1
Reverter código para operar de forma assíncrona,20/06/20 às 14:27,33.0,0
Como faço para ler múltiplos arquivos e salvá-los?,2/05/20 às 19:01,33.0,-3
Como calcular a frequencia que os dados aparecem no django?,15/07/20 às 15:05,33.0,0
"Não existe nenhum erro na execução do código, porém o retorno que estou tendo na tabela do excel é que é o problema",26/11/20 às 20:16,33.0,0
Média de 2 valores seguidos de uma lista,15/10/19 às 23:11,33.0,1
Salvar diferença entre arrays em um novo array,28/08/19 às 17:59,33.0,4
Livraria em Python,6/12/20 às 11:46,33.0,-4
Matriz em Python 3,1/12/19 às 14:27,33.0,-1
Converter logs txt em xls,16/12/20 às 12:27,33.0,-1
"Variável local que referencia para o mesmo objeto de uma variável global é alterada, mas a global não [fechada]",2/10/20 às 13:24,33.0,1
"Como preencher um dataFrame vazio com um arquivo Numpy, MachineLearning, Knn [fechada]",24/12/20 às 3:03,33.0,0
Por que a instância do smtplib não retorna um dicionário?,24/06/19 às 13:21,33.0,0
"Como zipar arquivos em um bucket do Cloud Storage, utilizando Python?",18/12/20 às 12:56,33.0,0
Problemas com excessos de requisições de pesquisa no google,3/06/19 às 23:38,33.0,-1
Fazer com que ele abra e reabra a cada x tempo um numero de tabs Python e Selenium,6/12/17 às 19:24,33.0,1
Como faço pra verificar se uma STRING possui mais de 3 caracteres?,2 dias atrás,33.0,-2
Duvida sobre comando list(zip) e conversão de dicionários para dataframes?,1/12/20 às 19:37,33.0,1
Atualização de Hessiana em método BFGS,6/05/20 às 19:59,33.0,1
Criar todos os caminhos possíveis de uma matriz bidimensional em Python,25/10/19 às 15:42,33.0,1
Como remover background usando python e cv2?,15/08/19 às 18:15,33.0,0
Erro no deploy de aplicação Flask,6/12/18 às 23:17,33.0,0
Como fazer para plotar um gráfico em python usando um arquivo contendo arrays numpy?,25/12/20 às 17:18,33.0,3
web2py - mostrar valor da variável com dados dum arquivo.csv na view,25/11/17 às 20:38,33.0,0
Como inserir Weather Underground forecast icons,20/05/17 às 16:10,33.0,0
Help Tkinter abrindo uma aplicação Python,11/04/19 às 16:46,33.0,0
Python - Plotly plotando imagem branca,22/11/20 às 23:23,33.0,0
"Estou estudando Python e utilizando o Google colab como IDE. Ao utilizar \033[m, não encerra a colorização. Alguém pode ajudar?",31/07/20 às 18:56,33.0,-2
O que são os comandos Python com underscore no inicio e no fim? [duplicada],12/11/19 às 21:04,33.0,0
Como substutuir um layout por outro no QHBoxlayout?,19/05/20 às 16:17,33.0,0
Qual foi o meu erro? [fechada],15/05/20 às 20:24,33.0,-2
NoReverseMatch with keywords arguments mesmo existindo uma rota,23/11/20 às 5:28,33.0,1
Função sendo chamada antes de ser chamada pela GUI,14/06/18 às 1:09,33.0,0
Removendo maior valor da linha com for,14/01/20 às 17:53,33.0,-2
Como exibir subplots de escopos diferentes na mesma figura?,21/03/20 às 12:51,33.0,0
Como apagar um arquivo especifico PYTHON,5/08/20 às 17:18,33.0,0
Obter variavel declarada na função fora do decorator,17/12/17 às 14:17,32.0,0
Problema na verificação entre duas variáveis em python,30/11/20 às 21:59,32.0,0
formatar uma lista em python,12/11/20 às 12:37,32.0,1
NameError ao inserir o valor lido pela função input,17/08/18 às 22:23,32.0,0
Heroku não reconhece minha aplicação Django,30/10/20 às 17:20,32.0,-1
VS Code abre o pycharm durante execução de código,21/09/20 às 20:00,32.0,0
Dificuldade para passar coluna no filter_by como parâmetro na função Python3 com SQLAlchemt,9/04/20 às 17:07,32.0,0
Saida de JSON alinhado em Python,7/12/20 às 22:48,32.0,2
Como dividir linhas por linhas de dois df diferentes e armazenar em um terceiro? [fechada],18/04/19 às 23:36,32.0,0
Como fazer o usuário voltar ao início do código fazendo um loop? [duplicada],14/03/20 às 11:39,32.0,0
Problema com opencv no linux,4/04/20 às 0:47,32.0,1
Dúvida sobre “resorteio” de valores iguais,18/05/20 às 16:21,32.0,4
Função randint não retorna um valor [fechada],14/05/20 às 22:04,32.0,0
Python - Sistema de inventario,21/12/20 às 16:03,32.0,0
Gráfico de barras python,28/11/20 às 22:56,32.0,-1
Como eu retorno um caractere de uma string na função em Python com biblioteca Websockets e json?,20/11/20 às 18:23,32.0,2
Caracteres utf-8 são substituídos por “▒” no git bash [duplicada],25/10/20 às 17:19,32.0,0
Grau de complexidade,23/10/20 às 20:01,32.0,1
Serviços corporativos na nuvem [fechada],6/07/17 às 13:59,32.0,-3
Dicionario em Python com a mesma chave mas modo diferente de acesso,17/09/20 às 1:01,32.0,0
Erro ao encerrar Lib(),20/10/18 às 3:23,32.0,0
Erro Sistema para fila de Clientes Python,25/07/19 às 16:57,32.0,0
Dificuldade ao baixar e instalar Bibliotecas de Python [fechada],4/02/20 às 22:32,32.0,-2
Acessar método de outro arquivo python,17/09/20 às 21:49,32.0,0
Looping no request,5/12/18 às 12:56,32.0,-1
Como mudar a senha de uma lista de Ips?,12/07/18 às 19:08,32.0,0
Como mostar apenas metade do conteudo que a camera pega? [fechada],22/02/20 às 23:09,32.0,-1
Como deixar campo Choices sem valor default,5/02/19 às 19:36,32.0,2
Execução aparentemente diferente da instruída no módulo turtle (python),20/08/20 às 17:49,31.0,0
^A (CTRL + A) no cliente telnet,17/11/18 às 5:32,31.0,0
Len e Max Float juntos Python,1/12/20 às 1:51,31.0,1
Mongodb não retorna consulta corretamente,16/05/19 às 13:14,31.0,0
Não sei como fazer para passar de um opção para outra [fechada],26/12/18 às 14:58,31.0,1
Bs4 retornando apenas versão,16/07/19 às 12:37,31.0,1
Como salvar retorno de requests e salvar em arquivo .txt ou .csv em Python,29/10/20 às 17:11,31.0,0
Retorno vazio Selenium,23/08/20 às 21:06,31.0,0
Erro: name 'self' is not defined [duplicada],25/04/19 às 12:37,31.0,0
Arquivo sendo escrito em diversas listas!,24/07/20 às 1:13,31.0,-1
Raspberry Pi acende o led errado,19/12/18 às 18:33,31.0,-3
Como alterar campos do formulário dependendo do usuário,15/05/18 às 21:07,31.0,0
Incluir valores em único tabuleiro e mostra isso na tela sem precisar repetir os tabuleiros,23 horas atrás,31.0,-1
Como faço para criar um slug automaticamente a partir do título de um item criado com um formulário em django,3/11/20 às 17:43,31.0,-1
Como retirar dtype de linha do dataframe?,18/12/20 às 16:58,31.0,1
Mudança de data de uma média mensal do Pandas,30/11/20 às 13:37,31.0,0
Error 'AttributeError' in python,23/05/20 às 0:02,31.0,-1
"Utilizar uma matriz 30 x 3 usando class, def, parâmetros - Python",27/10/20 às 18:33,31.0,-2
Problema com Dicionários em Python [fechada],9/09/19 às 1:55,31.0,-3
Mostrar dados do PostgreSQL em pagina web,7/02/20 às 18:29,31.0,0
Como faço para que o codigo encontre as posições que x se repete e coloque-as no output um por linha? Python,20/10/20 às 15:12,31.0,1
Como atualizar uma fatia da chave (key) de um dicionário em Python? [duplicada],14/08/19 às 15:05,31.0,0
Como aplicar groupby e sum colunas a uma dataframe com colunas superiores a 8?,24/03/20 às 21:03,31.0,0
ordem crescente: [fechada],30/09/20 às 2:43,31.0,-2
Como deletar linhas nulas em um Dataframe?,21/12/20 às 23:35,31.0,1
Como verificar valor nulo em linhas de uma coluna de um dataframe?,19/10/20 às 13:36,31.0,1
